Farm,Date Sampled,Site,Rep,Plot,Start ,T_Air,T_5cm,T_10cm,AVG_Moist,AVG_Depth,umol_CO2 T0,umol_CO2 T5,umol_CO2 T10,umol_CO2 T15,umol_CO2 T20,ppm_N2O T0,ppm_N2O T5,ppm_N2O T10,ppm_N2O T15,ppm_N2O T20
WNF,8/2/2017,GRAZ,2,B,,26.2,,,8.4,16.7,183.7708859,212.7538332,286.2895835,318.1151916,353.4998417,693.4131759,601.0292494,610.8182747,611.819425,10349.61923
WNF,8/9/2017,GRAZ,2,B,10:49,25.8,20,18.3,4.43,16.47,114.875249,220.3415124,269.9151908,280.1856226,303.9948862,714.0641887,737.3615098,755.0270404,731.2965047,799.792554
WNF,8/16/2017,GRAZ,2,B,10:57,27.5,20.6,18.8,7.77,16.39,70.93092684,145.9248006,192.9081999,217.7847537,241.2044579,654.0316273,683.461546,657.6341597,700.0886187,659.684832
WNF,8/23/2017,GRAZ,2,B,9:59,25.4,20.6,19.8,22.67,16.28,133.7925284,208.0151529,245.1441457,451.2630969,582.0809147,375.0212789,48.13952521,408.7275204,470.2930022,522.0217646
WNF,9/7/2017,GRAZ,2,B,1:10,23.6,18.8,17.6,34.17,17.48,149.3414176,250.8751143,348.9989074,474.0674825,509.8096703,425.5548446,469.6633491,507.1416195,554.7397208,577.2825166
WNF,9/12/2017,GRAZ,2,B,,25.1,19.9,17.4,29.43,14.74,200.843901,175.8422665,275.2814453,344.0302666,460.7322986,461.4355342,437.1550477,437.4290938,366.5607664,449.432314
WNF,9/21/2017,GRAZ,2,B,2:00,24.9,20.6,18.6,18.3,17.02,110.4676604,160.5811772,217.7932051,238.7732491,255.7308035,508.042067,514.8126377,532.1503608,627.6343908,536.7062589
WNF,9/28/2017,GRAZ,2,B,2:39,21.7,20.7,19.4,19.53,17.04,189.8292265,259.1463597,258.5347853,386.2009472,390.9004139,290.2547223,294.8908676,304.2334027,296.2957601,351.1568122
WNF,10/5/2017,GRAZ,2,B,1:35,25.5,17.6,15.7,17.93,16.88,180.4572552,365.9723901,390.9364449,379.8920411,251.8139764,600.6279547,594.2851616,605.045257,612.6339559,638.6280812
WNF,10/12/2017,GRAZ,2,B,1:46,15.9,14.7,14.5,24.93,17.46,144.8464321,214.0675038,256.4245457,271.7327786,335.2896621,684.0056079,784.6677176,696.7282619,796.3890516,718.4627958
WNF,10/19/2017,GRAZ,2,B,1:32,18,14.7,13.6,15.67,17.36,156.431895,198.7653317,222.5924638,261.5836011,296.6318145,843.5036004,862.9952676,866.4446357,855.439509,857.0273133
WNF,5/18/2016,GRAZ,2,C,,18.5,15,13.6,,14.8,239.0569357,307.2784479,244.0463823,567.1406711,745.4614599,1346.332287,1346.484071,1303.908429,1338.932777,1352.251895
WNF,5/24/2016,GRAZ,2,C,,15.9,15.6,14.7,22.2,14.3,97.7432822,185.2772997,298.0923885,233.0672517,173.978523,943.193226,948.8348913,960.7524919,961.6538231,924.4989505
WNF,5/31/2016,GRAZ,2,C,2:12,30.1,18.8,18.1,15.9,15.2,134.130851,383.483817,545.5728365,766.6707806,978.5455829,1924.671269,1586.683336,1457.85691,1484.605648,1415.14187
WNF,6/7/2016,GRAZ,2,C,12:06,15.8,16.8,16.3,40.9,15.4,286.157556,456.7393555,732.0683344,1058.501469,1212.844565,1412.149781,1604.784428,1599.342162,1545.24281,1569.005573
WNF,6/14/2016,GRAZ,2,C,12:12,19,16.6,15.98,25,16,187.1253246,386.9982374,553.2003147,791.1844726,878.3036732,1476.305305,1435.321196,1568.999993,1504.941026,1516.47164
WNF,6/21/2016,GRAZ,2,C,11:57,21,,,12.1,15.8,205.3695115,643.7059993,783.0323693,863.9475064,898.6183567,1826.372306,1869.105904,1886.569432,1917.159518,2139.848405
WNF,6/30/2016,GRAZ,2,C,9:36,21.1,17.3,17.1,27.4,15.6,114.9416371,318.0400338,485.4451731,625.7252335,747.5101562,1936.611066,1993.45894,1905.921245,1962.826483,1952.701711
WNF,7/6/2016,GRAZ,2,C,11:50,28.89,,,10.6,14.7,127.3691737,246.6496182,302.2096797,544.4040331,657.5505111,2777.755231,1968.17857,1968.515031,1973.97605,1963.054012
WNF,7/12/2016,GRAZ,2,C,11:56,24,,,15.2,15.4,106.488727,232.6900389,449.1795196,539.3473762,778.8886433,1761.637529,1,1,1672.889396,1730.306708
WNF,7/19/2016,GRAZ,2,C,11:53,20,,,13.2,15,100.5967131,281.6926148,411.4032248,488.8311063,725.6188661,1683.360909,1622.785042,1650.856145,1648.363851,1699.86252
WNF,7/26/2016,GRAZ,2,C,11:56,30,,,18.6,15.4,130.9082983,322.6014691,478.4530843,662.5351924,779.0113628,2087.85101,1879.72562,1915.396855,1905.838461,1933.909046
WNF,8/2/2016,GRAZ,2,C,11:35,31.4,19,18.1,8.8,16.6,137.2237233,241.192528,227.0676152,540.5934464,261.1822036,2033.180761,2051.378908,2020.859098,2031.12715,1
WNF,8/9/2016,GRAZ,2,C,11:46,23,,,5.5,17.4,108.7575982,159.5105045,222.7820045,270.3850309,290.541772,1104.044368,1162.585897,1154.282134,1174.885846,1156.202379
WNF,8/16/2016,GRAZ,2,C,9:30,22.9,20.4,19.7,10.3,17.6,121.6499341,249.7770626,372.3106881,437.9658748,541.2052626,2274.730886,2330.365162,2353.1975,2275.591008,2337.24614
WNF,8/25/2016,GRAZ,2,C,12:02,23.7,21.6,20.2,26.2,17.7,154.0850807,294.9101624,443.9923359,567.0678748,683.383903,1882.797339,1,1,1,1
WNF,9/7/2016,GRAZ,2,C,13:58,24.5,19.5,19,18.1,18.4,134.0054684,130.6738192,145.8787023,141.4323979,148.6807362,2231.361769,2235.952665,2237.912823,2224.08855,2230.949104
WNF,9/13/2016,GRAZ,2,C,3:52,28.1,23.8,21.9,10.5,17.9,143.6627416,178.47146,199.2756522,239.3708893,222.8212367,2192.893347,2202.053523,2198.287673,2193.046017,2183.834951
WNF,9/20/2016,GRAZ,2,C,4:27,18.4,20.5,20,15.1,16.6,144.3234233,209.9679192,281.4220766,319.5291778,386.0227267,2011.738671,2015.721224,2009.216387,2005.576776,2005.278085
WNF,9/27/2016,GRAZ,2,C,4:04,23.6,19.2,17.9,14.3,17.1,121.3918961,184.6311306,278.5532589,279.1014155,280.3156865,2073.788227,2065.695193,2059.734319,2058.427512,2059.218474
WNF,10/4/2016,GRAZ,2,C,4:02,16,18.5,18,12.6,16.2,108.684047,162.9470155,228.3675972,241.2455203,293.0378308,1995.387767,1951.052392,1977.943975,1980.222165,1974.482019
WNF,10/11/2016,GRAZ,2,C,4:21,16.2,13.8,13.2,23,16.5,101.4378652,140.5669174,186.6515834,202.6131373,242.22497,2026.100896,2024.447576,2026.800377,2029.174374,2029.831463
WNF,10/18/2016,GRAZ,2,C,4:17,13.3,13.4,13.4,15.2,17.3,141.0851951,176.2882125,187.6062682,228.9975347,223.7557236,2047.607013,2032.610996,2032.482091,2029.15203,2035.124655
WNF,10/25/2016,GRAZ,2,C,2:24,8.6,10.7,10.8,43.9,15.8,133.6361576,162.0655705,195.5106502,191.6831926,251.4824257,1944.346381,1923.961491,1921.360949,1916.977779,1906.093254
WNF,5/22/2017,GRAZ,2,C,2:05,14.8,12.7,12.5,40.63,18.34,193.5321884,287.4233748,323.3469592,1,406.4707706,2155.774336,2142.419384,2135.005513,1,2131.111358
WNF,5/31/2017,GRAZ,2,C,11:52,11.1,12.3,12.4,46.13,17.89,123.4899104,144.2356807,214.6898715,250.1575512,270.7090034,2116.633899,2106.687953,2110.542971,2112.39338,2110.568671
WNF,6/7/2017,GRAZ,2,C,12:23,27.5,13.8,12.7,44.93,17.08,123.5590471,215.5188096,333.1079358,454.5005065,499.4145874,2024.790399,2023.990391,2022.540375,2026.415417,1997.590106
WNF,6/14/2017,GRAZ,2,C,12:32,23.83333333,,,,18.29,149.6038275,329.8918621,436.4679395,588.8325968,745.9547641,771.0547783,842.1577582,854.5947129,867.4563441,906.2232418
WNF,6/21/2017,GRAZ,2,C,12:38,27.3,19.9,18.8,31.5,17.54,107.4669844,180.3133291,394.1030165,403.2649382,568.550842,1,1,1,1,1
WNF,7/5/2017,GRAZ,2,C,12:17,28.8,19.9,18.4,27.53,17.39,591.9549014,302.279427,538.86093,685.3112273,922.9601189,734.9027559,696.299159,702.8555532,703.0816358,708.9597823
WNF,7/12/2017,GRAZ,2,C,1:36,28.2,21.6,19.8,17.9,18.61,168.8500066,247.4776247,289.5593779,335.6542752,414.4844257,720.9219928,795.7522498,821.8853711,829.2655581,879.2330539
WNF,7/22/2017,GRAZ,2,C,12:52,29.5,25,22.1,17.07,17.89,151.5473949,251.8022237,280.9248676,369.7747198,444.909543,695.2238766,692.9287452,690.4041007,682.8301672,715.4784109
WNF,7/26/2017,GRAZ,2,C,12:51,28.2,21,19.3,9.77,18.03,408.8158139,459.4828952,231.8089303,282.6293159,402.0022881,791.8729136,804.7136648,810.8772253,838.1566878,863.6099101
WNF,8/2/2017,GRAZ,2,C,,26.2,,,5.87,17.46,192.0852041,255.5174578,284.8239078,340.6806154,359.7987127,724.7851626,652.1734923,664.6145631,665.8354158,655.1384204
WNF,8/9/2017,GRAZ,2,C,12:50,25.8,23.1,19.5,7.63,17.73,123.7118067,188.6603287,257.4521086,266.6353387,314.6697207,768.9922032,776.3013119,792.1636328,805.8487725,810.4623233
WNF,8/16/2017,GRAZ,2,C,10:58,27.5,21,19.7,7.03,17.68,76.50922345,128.9691426,144.7473175,127.8819377,173.1151422,705.467335,697.2771584,785.0973733,703.0760425,721.9672528
WNF,8/23/2017,GRAZ,2,C,10:00,25.4,23.2,21.2,21.33,17.56,144.2950135,216.1922637,329.3343758,540.9073606,676.8838335,404.4598094,434.2092005,499.1978955,548.3845447,604.6932427
WNF,9/7/2017,GRAZ,2,C,1:11,23.6,19.7,19,36.2,17.64,150.7655252,294.8627376,360.8705937,452.2231765,511.896686,429.612901,446.5931507,467.6599335,494.0814839,502.7477524
WNF,9/12/2017,GRAZ,2,C,,25.1,19.8,18.5,19.47,14.97,203.870938,223.7590417,328.0141705,501.6933709,559.4610172,468.3901014,438.1801407,865.5704139,975.9508229,1
WNF,9/21/2017,GRAZ,2,C,2:00,24.9,20.3,18.6,13.1,16.76,108.7370965,212.5859513,307.6327398,396.1677461,568.6377814,500.0831834,518.5818543,513.1630518,505.0659904,562.2437005
WNF,9/28/2017,GRAZ,2,C,2:40,21.7,20.5,19.8,16.6,17.06,189.9529744,247.4140283,264.0258773,301.2757141,307.4034974,290.4439366,272.4495899,266.4046141,293.1852629,333.2508004
WNF,10/5/2017,GRAZ,2,C,1:36,25.5,18.8,16.6,12.23,16.91,180.8136553,264.7870728,312.0255977,384.481495,342.5844288,601.814185,653.9051115,589.7844721,619.348059,598.0123418
WNF,10/12/2017,GRAZ,2,C,1:47,15.9,15.9,15.1,15,17.32,143.7400303,222.8561043,273.1340944,316.8461132,398.0074414,678.7808674,683.3400659,723.0869243,721.5087402,702.3951774
WNF,10/19/2017,GRAZ,2,C,1:33,18,16.1,13.5,9.3,17.16,154.6292227,187.5832434,222.4929923,255.0069742,269.8844782,833.7833284,882.4921661,863.820445,838.9789378,844.8239983
WNF,5/18/2016,HAY,3,A,,18.7,14.2,12.7,,15.2,240.6518865,485.0492409,824.0562813,1069.150132,1151.955799,1313.221825,1370.641281,1355.279915,1365.989875,1382.934282
WNF,5/24/2016,HAY,3,A,12:50,15.8,16.9,16,35.8,16.1,127.7914423,241.0416787,355.6725014,486.8229357,608.1775302,1273.717479,1029.889572,1123.365103,1097.357798,1138.328726
WNF,5/31/2016,HAY,3,A,-,29.4,20.6,16.2,36.1,15.4,132.4438384,282.0072256,363.3508595,526.6793094,612.2211603,1425.241926,1429.691028,1396.576568,1509.954031,1470.031548
WNF,6/7/2016,HAY,3,A,10:39,16,16.5,15.9,44.9,15.7,199.9952882,304.5628796,404.3025434,520.4592066,599.981924,1683.655144,1584.001737,3191.885885,2422.915689,1549.249119
WNF,6/14/2016,HAY,3,A,10:36,18,17.1,16.6,39.2,15,212.3236541,328.3144326,487.3250733,738.0573072,941.338536,1393.958471,1403.051167,1450.838903,1468.33468,1527.641534
WNF,6/21/2016,HAY,3,A,9:43,21,,,21.2,15.3,209.8108006,469.0190765,585.796709,799.6674488,920.6153694,1832.573753,1806.936737,1868.694826,1899.196445,1834.139372
WNF,6/30/2016,HAY,3,A,11:51,23.2,21.8,20.3,35.5,15.1,112.3959907,212.045281,351.4803685,529.9729339,585.5480399,1874.672546,1857.208526,1828.499786,1737.264855,2026.351312
WNF,7/6/2016,HAY,3,A,10:17,28.03,,,20,15.5,110.5769582,228.4702714,401.5637652,434.9724676,498.6048429,1887.850585,1805.410394,1842.177199,1806.252175,1816.733701
WNF,7/12/2016,HAY,3,A,10:25,24,,,22.9,15.5,102.3885379,225.3931859,293.7002153,418.349359,521.2814864,1771.201093,1786.089685,1769.761137,1731.208377,1776.52621
WNF,7/19/2016,HAY,3,A,9:45,20,,,25.2,15.8,119.2302422,204.3868351,400.2856388,449.8874964,641.1792244,1694.74605,1685.185808,1781.396101,1772.471367,1753.682453
WNF,7/26/2016,HAY,3,A,10:32,30,,,29.9,16,162.1563539,309.1405683,395.3288287,556.0694068,640.2743877,2082.136473,1966.568805,2070.531852,1953.289291,2032.906561
WNF,8/2/2016,HAY,3,A,9:59,28.4,21.2,20.9,17.3,16,118.8722973,193.767915,288.3894851,232.7201536,204.6573793,2314.300163,3062.222114,2299.713412,2192.967687,2153.845897
WNF,8/9/2016,HAY,3,A,9:38,23,,,10.5,17.2,132.9692369,180.1932485,267.1557371,324.3604612,303.9319585,1324.493647,1168.424554,1371.375859,1228.372301,1256.501629
WNF,8/16/2016,HAY,3,A,11:03,26.6,23,22.5,14.3,17.4,146.5310969,258.2878797,348.9297128,441.0060181,544.3240233,3437.879979,1940.622176,1886.901637,2224.063566,1839.06637
WNF,8/25/2016,HAY,3,A,10:28,28.6,21.3,20.6,32.5,18,156.423498,272.099743,442.9995064,523.1905694,648.0282925,1,1,1904.006819,1,1
WNF,9/7/2016,HAY,3,A,12:19,26.7,21,20.5,19.2,17,151.7335019,174.6481236,269.9535451,305.0816887,327.5739737,2069.456433,2067.113992,2066.922772,2059.704228,2059.72813
WNF,9/13/2016,HAY,3,A,3:22,25.5,22.3,21.1,14.6,17,164.2488519,185.9287258,243.4927368,278.1299348,324.7907582,2098.202521,2086.088258,2098.39443,2068.79245,2078.627792
WNF,9/20/2016,HAY,3,A,3:14,20.7,21,20.1,21.7,16.7,149.949988,240.5444324,313.4906959,366.5296497,482.0689243,2036.843586,2026.733557,2028.016839,2023.787588,2020.863937
WNF,9/27/2016,HAY,3,A,2:56,24.5,19.2,17.6,18.5,17,109.4863624,234.9699609,394.026682,275.6412432,333.2818868,2020.33825,2060.361645,2051.472622,2047.917013,2048.441237
WNF,10/4/2016,HAY,3,A,2:47,18.2,17.1,16.8,20.6,16.2,108.2359306,174.9248411,393.1655546,256.1358093,296.3987343,2004.109571,2002.855369,1999.854241,2000.839686,2001.556373
WNF,10/11/2016,HAY,3,A,3:05,20.2,14.5,13.7,27.7,16.2,114.0329894,162.7261718,216.055401,253.0850179,289.4212843,1994.380367,2001.986602,1991.789231,1979.126102,1967.465993
WNF,10/18/2016,HAY,3,A,3:01,13.8,13.9,13.9,21.7,16.3,156.7553459,181.3831711,202.5153321,233.0430795,261.0980267,1954.66087,1969.871563,1956.855498,1948.997314,1960.466015
WNF,10/25/2016,HAY,3,A,3:55,7.8,10.8,11.1,40.4,16.4,145.5276083,160.3110865,174.9472963,203.1945016,218.8049482,2009.54134,2008.9339,2015.463875,2015.116767,2010.71283
WNF,5/22/2017,HAY,3,A,12:36,14.7,12.8,12.5,45,17.63,169.8523539,247.5860198,331.5281222,380.8381826,469.0616974,2043.101291,2042.453429,2012.627804,1993.215953,1965.693836
WNF,5/31/2017,HAY,3,A,12:38,11.1,12.6,12.3,49.07,17.71,114.5580407,172.1642015,249.3571898,318.8363762,313.8068306,2087.507609,2089.61952,1,2072.77512,2064.887258
WNF,6/7/2017,HAY,3,A,10:25,19.9,13.1,12,47.93,17.44,153.0490248,215.8511207,339.5682612,423.6658605,531.1936367,2060.678953,2067.241971,2048.319028,2034.60564,2020.458122
WNF,6/14/2017,HAY,3,A,10:22,23.3,18.8,16.8,,18.17,140.5046744,270.3611156,342.1048981,463.0689325,538.0498631,761.1411731,836.8913052,914.509579,979.9548006,1081.979442
WNF,6/21/2017,HAY,3,A,11:00,29.2,19.8,16.7,37.17,18.4,136.3444829,323.1934602,576.2890577,494.9365779,572.784281,1,1,1,1,1
WNF,7/5/2017,HAY,3,A,2:10,26,25.1,22,30.9,18.06,205.3850492,288.1913566,528.2967562,586.8584674,780.3004082,713.3108862,710.2004453,724.0507106,-262.8393834,733.0885956
WNF,7/12/2017,HAY,3,A,11:43,34.1,21.2,20.2,24.87,17.78,129.1530581,206.0728648,266.5625721,404.6456269,536.1294138,694.5937255,1,701.1233943,712.1602681,718.6321522
WNF,7/22/2017,HAY,3,A,10:44,29,22.1,21.4,24.53,15.61,150.8253027,266.9496395,386.6557129,397.8193201,505.4045433,736.9354316,728.8068223,755.2121804,741.8327925,765.4108082
WNF,7/26/2017,HAY,3,A,11:08,26.4,24.2,19.2,21.3,16.89,121.4287491,241.1306009,349.1310722,458.4955081,532.3729354,733.2271366,752.8960695,753.3771031,775.5581008,769.892593
WNF,8/2/2017,HAY,3,A,10:20,26.2,20,,12.67,17.07,195.9680228,233.4224563,337.413223,405.5150253,475.3069112,612.4634403,725.9742141,639.9743139,622.353713,626.1620364
WNF,8/9/2017,HAY,3,A,1:55,25.8,21.6,19.5,4.03,18.04,131.6449621,184.7553997,231.6577885,311.207286,347.0874844,780.3206641,772.9360725,803.265645,803.3183921,819.7754819
WNF,8/16/2017,HAY,3,A,9:29,26.2,20.6,19.9,2.2,16.84,157.842077,149.4499802,200.3510071,240.056768,283.7061179,661.6731193,654.1538498,664.00865,683.8321788,671.698812
WNF,8/23/2017,HAY,3,A,11:42,27.5,22.9,21.5,29.2,16.79,142.2515414,287.6624353,409.7864327,628.0668941,787.5556923,505.8476899,1002.130012,458.7381171,498.6109785,481.6543702
WNF,9/7/2017,HAY,3,A,11:12,20.1,18.1,18.5,36.47,17.71,148.8743739,178.823862,245.3021475,307.3156384,248.8386184,425.7904002,422.961453,448.7048724,456.2015825,485.0568438
WNF,9/12/2017,HAY,3,A,12:44,25,21.2,19.3,30.37,15.48,81.83100288,187.518243,327.2884071,427.099281,557.4196129,209.3672077,465.1688393,467.5853189,491.7501154,944.5523738
WNF,9/21/2017,HAY,3,A,12:12,21.8,20.7,19.8,28.77,17.17,103.4310009,218.3785964,301.9867904,382.5326317,454.2692377,541.7710612,533.9858384,533.2838921,531.4333063,527.5406949
WNF,9/28/2017,HAY,3,A,12:29,23.6,21.2,20.4,17.43,17.21,343.6282586,273.2351574,478.6939549,477.0363083,554.2468874,291.2824054,301.3004328,310.011761,347.3252833,302.4619432
WNF,10/5/2017,HAY,3,A,11:43,24.7,18.7,16.4,17.67,17.08,195.7125615,182.3459289,312.772048,316.5179516,431.8355929,11.80655162,-6.268636628,6.85193149,60.52698288,-3.699574339
WNF,10/12/2017,HAY,3,A,12:03,15.7,15.9,15.4,23.57,16.84,149.0338284,186.328053,261.4102837,308.2029454,353.5279786,668.3573853,620.6694035,673.2455455,653.8634218,644.7691702
WNF,10/19/2017,HAY,3,A,11:37,16.7,13.7,12.5,14.13,17.67,174.8373183,242.7592911,258.1447724,317.8381381,333.9141319,856.5618898,857.8437566,881.697627,871.2197587,865.8693579
WNF,5/18/2016,HAY,3,B,,18.7,11.8,11.2,,12.5,197.9669169,432.7183212,676.6183159,996.23853,1338.552341,1080.292699,1121.22527,1109.553217,1096.787914,1083.829684
WNF,5/24/2016,HAY,3,B,,15.8,16.3,15.9,33.8,33,261.3035759,263.0059811,463.1678963,577.3152467,580.0197006,2604.453991,2264.109359,2149.582157,2150.352865,2166.152378
WNF,5/31/2016,HAY,3,B,1:12,29.4,18.1,15.4,28.2,15.7,135.0313808,271.9107695,380.3486311,467.852242,520.8078544,1453.086739,1551.02224,1536.379102,1494.82425,1440.331074
WNF,6/7/2016,HAY,3,B,10:38,16,16.7,16,45.7,15.6,198.8629723,312.8211215,400.2641299,539.5271008,696.5634544,1674.122773,1557.510375,1544.361162,2730.774441,1477.279737
WNF,6/14/2016,HAY,3,B,10:37,18,17.1,16.4,38.6,15.2,214.5206468,326.6311663,465.6964877,565.7892712,687.410823,1408.382283,1437.542573,1451.580801,1529.771666,1444.57459
WNF,6/21/2016,HAY,3,B,9:42,21,,,24.9,14.9,204.470162,445.1629847,584.1685312,729.2096914,862.08641,1785.926421,1783.801246,1777.997881,1819.54779,1877.990121
WNF,6/30/2016,HAY,3,B,11:52,23.2,21.4,20,33.3,15.3,113.9639231,227.3921459,309.2255772,536.1922437,505.2146885,1900.824366,1876.641747,1863.917017,1892.941789,1787.202657
WNF,7/6/2016,HAY,3,B,10:15,28.03,,,18.1,15.4,109.9419147,238.1556678,376.1096178,406.7335896,609.2274297,1877.008658,1926.266995,1854.168125,1901.037115,1818.908389
WNF,7/12/2016,HAY,3,B,10:23,24,,,22.6,15.4,101.7279667,205.4977493,312.3611029,390.4031878,549.9954069,1759.773989,1785.121055,1793.759033,1791.113652,1769.991097
WNF,7/19/2016,HAY,3,B,9:47,20,,,22.8,15.7,118.3935388,228.2700677,311.4123752,464.0376859,520.9534209,1682.853095,1696.681271,1697.367192,1694.431448,1888.739264
WNF,7/26/2016,HAY,3,B,10:31,30,,,27.6,15.6,157.7767848,276.3053863,390.1739328,482.9644552,578.2800295,2025.901485,1911.214326,1925.211921,1942.905347,2074.296499
WNF,8/2/2016,HAY,3,B,9:58,28.4,21.1,20.7,17.3,15.5,115.1678282,230.6455047,282.3173712,336.1203076,381.8093929,2242.178621,2092.903793,2039.804646,2068.216829,2066.531611
WNF,8/9/2016,HAY,3,B,9:37,23,20.8,,9.5,17.5,135.3712619,200.4667914,263.1597178,281.5859322,315.6102968,1348.419984,1203.980721,1249.831971,1252.492283,1225.471864
WNF,8/16/2016,HAY,3,B,11:02,26.6,22.5,21.8,13.6,17.5,147.8444358,250.3625722,379.2172539,495.0035831,496.1360121,3468.693244,1878.738917,1892.134642,1866.694022,1835.596804
WNF,8/25/2016,HAY,3,B,10:30,28.6,21.3,20.4,31.5,18.2,158.1593938,270.2811927,419.5813226,498.2372345,611.011705,1,1959.319586,1914.811759,1927.467726,1912.692339
WNF,9/7/2016,HAY,3,B,12:20,26.7,20.6,20,18.8,17.3,154.409403,200.4254238,325.638019,343.1662723,396.1924328,2105.952399,2108.360475,2111.328002,2106.584823,2104.249719
WNF,9/13/2016,HAY,3,B,3:21,25.5,22.5,21.7,12.9,17.3,166.8269895,192.3530137,236.4790172,265.9820106,269.7203617,2131.137027,2131.916713,2108.355587,2141.784609,2142.052626
WNF,9/20/2016,HAY,3,B,3:13,20.7,21.6,20.5,14.2,16.2,145.3698423,235.3937884,324.8424181,425.1893715,489.579048,1974.629241,1969.912537,1969.566357,1963.854385,1968.051819
WNF,9/27/2016,HAY,3,B,2:55,24.5,18.7,17.7,13,17.6,113.2074675,220.8877271,280.344748,415.8205943,417.3897575,2089.003341,2135.218245,2131.329689,2119.781854,2117.967194
WNF,10/4/2016,HAY,3,B,2:46,18.2,17.5,17,14,16.7,111.5674059,176.5257387,279.1273685,293.3902057,354.1302192,2065.79557,2068.057982,2060.508914,2065.726313,2063.971789
WNF,10/11/2016,HAY,3,B,3:04,20.2,13.8,13.2,19.7,16.6,116.4509256,152.837607,198.080941,259.8554932,279.3389289,2036.66887,2045.588711,2044.841834,2046.356927,2044.756477
WNF,10/18/2016,HAY,3,B,3:00,13.8,13.7,13.7,15,16.8,161.7877921,178.9728781,222.1913559,263.7174456,307.2134533,2017.412961,2013.843105,2013.98924,1992.862375,2001.964463
WNF,10/25/2016,HAY,3,B,3:54,7.8,10.9,11.3,40.1,16.8,149.383299,156.2150282,207.6652162,233.2071618,244.3065413,2062.783264,2063.852178,2056.213894,2058.229243,2054.565985
WNF,5/22/2017,HAY,3,B,12:37,14.7,14,13.2,43.92,17.71,170.6015452,279.8571863,403.3482936,495.0827608,604.4164472,2052.11308,2015.889714,1957.975711,2077.467025,1927.247308
WNF,5/31/2017,HAY,3,B,12:37,11.1,13.1,12.2,50.4,18.09,117.0015622,187.1487062,200.4258567,257.7356149,257.3519904,2132.03412,2119.664094,2125.979044,2127.434342,2128.759702
WNF,6/7/2017,HAY,3,B,10:26,19.9,12.8,11.9,49.2,17.01,149.2471701,179.5809248,226.2847486,288.0513674,332.9733017,2009.490113,2007.995952,2003.911914,1998.333714,1995.768738
WNF,6/14/2017,HAY,3,B,10:21,23.3,19.1,16.5,,16.54,127.9580796,219.9938743,259.9468927,269.8330301,351.5564587,693.1738268,723.5781137,758.0436231,783.8927551,812.7603633
WNF,6/21/2017,HAY,3,B,11:01,29.2,17.4,16.1,38.5,18.04,133.7098069,384.1971547,443.5595655,532.5410127,539.0865089,1,1,1,1,1
WNF,7/5/2017,HAY,3,B,2:11,26,22.9,21.4,33.8,17.81,202.6044516,481.0095221,651.8238821,896.1836403,787.5584038,703.6537542,695.0276934,709.2693777,-255.3442167,755.6995843
WNF,7/12/2017,HAY,3,B,11:43,34.1,21.5,20.5,30.4,18.5,134.3999011,312.0043804,325.6421734,555.918807,647.4687376,722.8115956,731.1098368,730.1477219,802.2462081,752.9378188
WNF,7/22/2017,HAY,3,B,10:45,29,21.8,21.3,26.07,16.53,159.7352672,255.8239249,425.0532922,492.1515346,486.1157812,780.4696955,783.8383583,775.4434369,772.3955992,
WNF,7/26/2017,HAY,3,B,11:09,26.4,20.6,19.4,23.67,17.78,127.8197359,240.6732176,390.2265407,497.3118249,494.4235281,771.8180385,1328.466843,798.2608259,825.2662257,838.6564031
WNF,8/2/2017,HAY,3,B,10:21,26.2,,,11.87,18.06,207.3229408,269.4336859,315.9467074,357.0215368,457.4138581,648.0113649,636.8865474,662.8043656,669.419122,769.0614068
WNF,8/9/2017,HAY,3,B,1:56,25.8,21.4,18.3,6.2,18,131.3207134,202.2348731,223.9674624,294.7399998,272.743478,778.4513092,473.6400798,803.4970791,777.8199032,775.504748
WNF,8/16/2017,HAY,3,B,9:30,26.2,20.1,19.7,3.47,17.6,164.9220646,128.6745902,194.1110597,286.2169383,225.4739937,691.3523885,683.6148816,736.7060829,696.3520084,694.9830649
WNF,8/23/2017,HAY,3,B,11:43,27.5,23.2,21.4,29.73,17.58,148.9357634,1,336.7486549,640.099791,749.9389253,529.6168402,437.8786729,419.2339118,427.6277684,446.1239657
WNF,9/7/2017,HAY,3,B,11:11,20.1,19.1,18.7,38.13,17.68,148.5941838,218.4403995,272.0568196,379.1646456,378.782249,424.9890381,449.5545577,455.9782999,479.979095,481.461497
WNF,9/12/2017,HAY,3,B,12:45,25,20.7,18.6,29.13,15.54,82.18346951,204.6831471,291.8126379,381.6058586,479.382294,210.2690047,461.9719636,463.0120585,470.9861192,483.0049933
WNF,9/21/2017,HAY,3,B,12:13,21.8,19.7,19.4,29.53,18,108.4519233,194.2005014,238.1642405,310.6621872,300.1638507,568.0706273,565.8625632,675.7304832,563.3868549,572.8213108
WNF,9/28/2017,HAY,3,B,12:30,23.6,20.8,20.3,24.6,17.09,341.1880321,274.4413433,281.3152921,653.6703244,422.432944,289.2139054,550.4277767,294.1152695,331.4521307,354.5173732
WNF,10/5/2017,HAY,3,B,11:44,24.7,18.8,17.5,12.57,17.27,197.8772417,260.2167785,239.6010508,295.9881591,285.6676708,12.02990512,6.185580924,47.74521967,0.99062608,9.525194751
